Account Number;Date;Description;Mid;Channel;Debit Amount;Credit Amount
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;MCM Outw CN  Asmadi Clearing Fee;;;1,069; -   
1.65E+12;7 03 2024;MCM Outw CN  Suprihatin Clearing Fee;;;8,511; -   
1.65E+12;7 03 2024;MCM Outw CN  Dian Anggraini Clearing Fee;;;14,735; -   
1.65E+12;7 03 2024;MCM Outw CN  Agus Mulyana Clearing Fee;;;30,34; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;93,6; -   
1.65E+12;7 03 2024;MCM Outw CN  Bali Nirmala Clearing Fee;;;96,323; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;98,1; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE MUHAMMAD RIZAL Transfer Fee;;;99,223; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;101,964; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;107,459; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE WAHANA SEMESTA ILMU Transfer Fee;;;111,13; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE CECILIA JESSELYN Transfer Fee;;;118,572; -   
1.65E+12;7 03 2024;MCM Outw CN  Agus Ibnu Fajar Clearing Fee;;;128,074; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;133,951; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;134,249; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;147; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;156,955; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store Tbk Clearing Fee;;;179; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;199,02; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;201,1; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;228,841; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HSE SWADAYA INDONESIA Transfer Fee;;;297,669; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GARUDA ADHIMATRA INDONESIA Transfer Fee;;;320,166; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;327,436; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Cendana Delapan Sembilan Clearing Fee;;;418,674; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;519,1; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;527,892; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GADIH MINANG ANUGERAH Transfer Fee;;;540,765; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;556,9; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;564,82; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NEX DENTAL INDONESIA Transfer Fee;;;595,338; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE NOVIA WARDHANI Transfer Fee;;;601,539; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE YANNY TANTANRDJO Transfer Fee;;;602,78; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE AHMAD KHAIRUL AMRI Transfer Fee;;;608,237; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;609,9; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DEWI HANDAYANI Transfer Fee;;;617,664; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;643,957; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE YONNY SUYONO Transfer Fee;;;664,695; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Cendana Delapan Sembilan Clearing Fee;;;676,115; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE TUTI ALAWIYAH Transfer Fee;;;734,25; -   
1.65E+12;7 03 2024;MCM Outw CN  Koperasi Karyawan Mitra Sejahtera Clearing Fee;;;744,868; -   
1.65E+12;7 03 2024;MCM Outw CN  Rumah Sakit Islam NU Demak Clearing Fee;;;772,947; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;786,7; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;932,431; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,018,280; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;1,065,650; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;2,871,614; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE OSCAR AND FRANK INDONESIA Transfer Fee;;;3,522,416; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;4,247,772; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE PT HEMAS ESENSI KIRANA Transfer Fee;;;7,479,827; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE IRIYANTO JIEN Transfer Fee;;;197,454; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DIAS ANUGRAH MASSEWA Transfer Fee;;;198,446; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store Tbk Clearing Fee;;;243,5; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;274,54; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE FAJAR SULAIMAN NOVIANDI Transfer Fee;;;312,552; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DEWI MELATI Transfer Fee;;;332,397; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;354,96; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;356,211; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;376,552; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;398,383; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;402,746; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SAIFULLOH Transfer Fee;;;412,768; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;428,901; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE YOHANIS JACK LEREBULAN Transfer Fee;;;447,496; -   
1.65E+12;7 03 2024;MCM Outw CN  Liong Djin Jen Clearing Fee;;;447,572; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;448,8; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;450,151; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;453,826; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HERBALIFE INDONESIA Transfer Fee;;;456,663; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RISANG MEGANDARU Transfer Fee;;;496,115; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GRAMEDIA ASRI MEDIA Transfer Fee;;;504,351; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;522,01; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;526,101; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;643,101; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DJAYA SEHAT SUKSES Transfer Fee;;;945,496; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,326,761; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,521,183; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Kereta Api Pariwisata Clearing Fee;;;1,634,279; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Cendana Delapan Sembilan Clearing Fee;;;1,731,735; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,062,568; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BERKAT PULEN SEJAHTERA Transfer Fee;;;2,106,504; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;2,164,551; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,296,454; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SIERRAPHINE THEODORE Transfer Fee;;;2,381,352; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;2,617,609; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,755,170; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,802,000; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,827,871; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;3,134,790; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;3,167,354; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE PT HEMAS ESENSI KIRANA Transfer Fee;;;3,454,945; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RUDI FIRDAUS YUSUF Transfer Fee;;;3,560,962; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;3,742,592; -   
1.65E+12;7 03 2024;MCM Outw CN  Fita Sehat Nusantara Clearing Fee;;;3,811,232; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SITI MARWAH Transfer Fee;;;3,995,327; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HARMESH RAMESH NANWANI Transfer Fee;;;5,159,596; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE RICKY PRATAMA PUTRA Transfer Fee;;;6,184,740; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;6,582,021; -   
1.65E+12;7 03 2024;MCM Outw CN  CV Usaha Rahmatan Lil Alamin Clearing Fee;;;9,354,249; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE FURNIMART MEBELINDO SAKTI Transfer Fee;;;10,535,498; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;16,501,888; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE GARDENA GRAHA DEPARTEMENT STORE & SUP Transfer Fee;;;506,037; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SUKMA MAULANA Transfer Fee;;;525,882; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE HABBAH FITHRIYATY Transfer Fee;;;652,887; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;679,8; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE ROEDDY KASIM Transfer Fee;;;727,801; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;742,1; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;759,702; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;790,5; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store Tbk Clearing Fee;;;805,5; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;813,95; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;853,517; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;870,7; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE LARIS MANIS UTAMA Transfer Fee;;;871,178; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Koki Pribadi Bali Clearing Fee;;;875,224; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;877; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;909,948; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE SARINAH Transfer Fee;;;922,278; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BINTANG INVESTASI BERSAMA Transfer Fee;;;922,774; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;970,74; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,064,261; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,103,821; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,177,810; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,226,770; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,299,020; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,399,901; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store Tbk Clearing Fee;;;1,432,150; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,456,210; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DENI ROHMAD SETIYANA Transfer Fee;;;1,488,345; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,543,167; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;1,579,969; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;1,686,005; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;1,731,735; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE BOUJEE EGG ROLLS Transfer Fee;;;1,761,868; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;1,773,895; -   
1.65E+12;7 03 2024;MCM InhouseTrf  KE DREVOO INOVATIF INDONESIA Transfer Fee;;;1,924,926; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,110,492; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Sisesa Pramono Amanah Clearing Fee;;;2,182,906; -   
1.65E+12;7 03 2024;MCM Outw CN  Ainul Mardhiah Clearing Fee;;;2,185,959; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;2,211,213; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,341,490; -   
1.65E+12;7 03 2024;MCM Outw CN  Pt Cendana Delapan Sembilan Clearing Fee;;;2,343,304; -   
1.65E+12;7 03 2024;MCM Outw CN  PT Matahari Department Store  Tbk Clearing Fee;;;2,503,165; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Clearing Fee;;;1,45; -   
1.65E+12;7 03 2024;Pbyrn Merchant;2159009971;Mandiri B2C; -   ;2
1.65E+12;7 03 2024;Pbyrn Merchant;2191013419;Mandiri B2C; -   ;2
1.65E+12;7 03 2024;Pbyrn Merchant;2187011962;Mandiri B2C; -   ;20
1.65E+12;7 03 2024;Pbyrn Merchant;2156010961;Mandiri B2C; -   ;496
1.65E+12;7 03 2024;Pbyrn Merchant;2179011153;Mandiri B2C; -   ;4,997
1.65E+12;7 03 2024;Pbyrn Merchant;2278006170;Mandiri B2C; -   ;9,424
1.65E+12;7 03 2024;Pbyrn Merchant;2159010012;Mandiri B2C; -   ;18,9
1.65E+12;7 03 2024;Pbyrn Merchant;2019001531;Mandiri B2C; -   ;19,84
1.65E+12;7 03 2024;Pbyrn Merchant;2188034768;Mandiri B2C; -   ;19,84
1.65E+12;7 03 2024;Pbyrn Merchant;2190010452;Mandiri B2C; -   ;26,784
1.65E+12;7 03 2024;Pbyrn Merchant;2189023693;Mandiri B2C; -   ;27,603
1.65E+12;7 03 2024;Pbyrn Merchant;2189025130;Mandiri B2C; -   ;31,47
1.65E+12;7 03 2024;Pbyrn Merchant;2189025135;Mandiri B2C; -   ;50,704
1.65E+12;7 03 2024;Pbyrn Merchant;2269005464;Mandiri B2C; -   ;54,957
1.65E+12;7 03 2024;Pbyrn Merchant;2179011177;Mandiri B2C; -   ;59,52
1.65E+12;7 03 2024;Pbyrn Merchant;2180005530;Mandiri B2C; -   ;60,019
1.65E+12;7 03 2024;Pbyrn Merchant;2189025405;Mandiri B2C; -   ;60,829
1.65E+12;7 03 2024;Pbyrn Merchant;2174001188;Mandiri B2C; -   ;69,44
1.65E+12;7 03 2024;Pbyrn Merchant;2189025140;Mandiri B2C; -   ;73,056
1.65E+12;7 03 2024;Pbyrn Merchant;2224006201;Mandiri B2C; -   ;73,837
1.65E+12;7 03 2024;Pbyrn Merchant;2270009692;Mandiri B2C; -   ;74,4
1.65E+12;7 03 2024;Pbyrn Merchant;2250004014;Mandiri B2C; -   ;77,376
1.65E+12;7 03 2024;Pbyrn Merchant;2156009724;Mandiri B2C; -   ;92,008
1.65E+12;7 03 2024;Pbyrn Merchant;2216001326;Mandiri B2C; -   ;95,952
1.65E+12;7 03 2024;Pbyrn Merchant;2177016844;Mandiri B2C; -   ;99,2
1.65E+12;7 03 2024;Pbyrn Merchant;2189025452;Mandiri B2C; -   ;99,2
1.65E+12;7 03 2024;Pbyrn Merchant;2187015227;Mandiri B2C; -   ;103,168
1.65E+12;7 03 2024;Pbyrn Merchant;2190009403;Mandiri B2C; -   ;104,16
1.65E+12;7 03 2024;Pbyrn Merchant;2188032638;Mandiri B2C; -   ;107,166
1.65E+12;7 03 2024;Pbyrn Merchant;2020000376;Mandiri B2C; -   ;109,12
1.65E+12;7 03 2024;Pbyrn Merchant;2179010411;Mandiri B2C; -   ;136,896
1.65E+12;7 03 2024;Pbyrn Merchant;2189025141;Mandiri B2C; -   ;165,219
1.65E+12;7 03 2024;Pbyrn Merchant;2189025134;Mandiri B2C; -   ;176,067
1.65E+12;7 03 2024;Pbyrn Merchant;2020000378;Mandiri B2C; -   ;180,544
1.65E+12;7 03 2024;Pbyrn Merchant;2189019960;Mandiri B2C; -   ;183,59
1.65E+12;7 03 2024;Pbyrn Merchant;2189025132;Mandiri B2C; -   ;185,739
1.65E+12;7 03 2024;Pbyrn Merchant;2189025136;Mandiri B2C; -   ;188,48
1.65E+12;7 03 2024;Pbyrn Merchant;2159009487;Mandiri B2C; -   ;197,408
1.65E+12;7 03 2024;Pbyrn Merchant;2264016670;Mandiri B2C; -   ;198,4
1.65E+12;7 03 2024;Pbyrn Merchant;2265000845;Mandiri B2C; -   ;198,4
1.65E+12;7 03 2024;Pbyrn Merchant;2189025133;Mandiri B2C; -   ;199,276
1.65E+12;7 03 2024;Pbyrn Merchant;2189018569;Mandiri B2C; -   ;201,112
1.65E+12;7 03 2024;Pbyrn Merchant;2191013394;Mandiri B2C; -   ;203,127
1.65E+12;7 03 2024;Pbyrn Merchant;2189025129;Mandiri B2C; -   ;216,358
1.65E+12;7 03 2024;Pbyrn Merchant;2189025410;Mandiri B2C; -   ;222,089
1.65E+12;7 03 2024;Pbyrn Merchant;2180005516;Mandiri B2C; -   ;229,043
1.65E+12;7 03 2024;Pbyrn Merchant;2159004874;Mandiri B2C; -   ;231,211
1.65E+12;7 03 2024;Pbyrn Merchant;2179011131;Mandiri B2C; -   ;231,235
1.65E+12;7 03 2024;Pbyrn Merchant;2191013174;Mandiri B2C; -   ;240,064
1.65E+12;7 03 2024;Pbyrn Merchant;2191013456;Mandiri B2C; -   ;243,339
1.65E+12;7 03 2024;Pbyrn Merchant;2183006204;Mandiri B2C; -   ;243,49
1.65E+12;7 03 2024;Pbyrn Merchant;2163007394;Mandiri B2C; -   ;246,343
1.65E+12;7 03 2024;Pbyrn Merchant;2226000945;Mandiri B2C; -   ;248
1.65E+12;7 03 2024;Pbyrn Merchant;2189025127;Mandiri B2C; -   ;256,148
1.65E+12;7 03 2024;Pbyrn Merchant;2156010968;Mandiri B2C; -   ;257,94
1.65E+12;7 03 2024;Pbyrn Merchant;2183005740;Mandiri B2C; -   ;262,565
1.65E+12;7 03 2024;Pbyrn Merchant;2187015482;Mandiri B2C; -   ;274,784
1.65E+12;7 03 2024;Pbyrn Merchant;2269006653;Mandiri B2C; -   ;285,829
1.65E+12;7 03 2024;Pbyrn Merchant;2152006447;Mandiri B2C; -   ;291,35
1.65E+12;7 03 2024;Pbyrn Merchant;2174001189;Mandiri B2C; -   ;292,64
1.65E+12;7 03 2024;Pbyrn Merchant;2187013855;Mandiri B2C; -   ;297,6
1.65E+12;7 03 2024;Pbyrn Merchant;2187015043;Mandiri B2C; -   ;310,496
1.65E+12;7 03 2024;Pbyrn Merchant;2190010428;Mandiri B2C; -   ;316,252
1.65E+12;7 03 2024;Pbyrn Merchant;2177016862;Mandiri B2C; -   ;337,28
1.65E+12;7 03 2024;Pbyrn Merchant;2260004795;Mandiri B2C; -   ;351,016
1.65E+12;7 03 2024;Pbyrn Merchant;2191013172;Mandiri B2C; -   ;382,66
